label,loss_amount,round_number,purchased_coverage,random_number,state,timer_faq_choiceaffectsprice,timer_faq_howitworks,timer_faq_noinsurance,timer_faq_coverage,timer_char7,timer_char4,timer_char3,timer_char2,timer_char1,insurance,WTP,belief,prob,var4,var3,var2,var1,number_entered,result_risk,session.code,treatment,age,gender,smoker,health,exercisedays,exercisehours,insurancehealth,lifeinsurance,riskdriving,riskfinance,risksport,riskjob,riskhealth,risk,final_payoff,HL_switchpoint,HLLF_switchpoint
5b5523d6d8348500012cfccf,100.0,1,0.0,84.0,healthy,8982.0,29621.0,,2246.0,,27266.0,6594.0,80691.0,23699.0,84.0,69.0,42.0,0.2141651641257343,6.0,0.0,4.0,0.0,10.0,40.0,xrpyznfk,varinfo,28.0,0.0,0.0,9.0,4.0,1.0,-1.0,0.0,-1.0,1.0,4.0,1.0,1.0,1.0,599.0,7.0,7.0
60ca90c5c392ce24e1bb64f6,60.0,1,1.0,3.0,ill,11244.0,31463.0,,1307.0,,14336.0,14663.0,44112.0,31182.0,3.0,15.0,36.75,0.7359452599427667,2.0,0.0,5.5,0.0,20.0,80.0,xrpyznfk,neginfo,54.0,1.0,0.0,7.0,3.0,1.0,1.0,0.0,4.0,6.0,6.0,7.0,3.0,6.0,616.0,8.0,7.0
5aae762bc4e8f200014b3f88,100.0,1,1.0,28.0,healthy,3371.0,17785.0,,779.0,,23418.0,5809.0,34035.0,10990.0,28.0,53.0,80.25,0.7359452599427667,2.0,0.0,5.5,0.0,10.0,40.0,xrpyznfk,varinfo,34.0,1.0,0.0,7.0,2.0,1.0,0.0,1.0,1.0,7.0,5.0,1.0,0.0,4.0,642.0,0.0,3.0
612cc22830e71399b7a86841,60.0,1,0.0,55.0,healthy,1349.0,7818.0,,1082.0,14534.0,2931.0,5569.0,7585.0,14907.0,55.0,40.0,51.0,0.7359452599427667,2.0,0.0,5.5,0.0,10.0,65.0,xrpyznfk,baseline,67.0,1.0,0.0,7.0,5.0,2.0,1.0,0.0,0.0,5.0,0.0,5.0,4.0,6.0,562.0,5.0,
6367d5a6f05f3b489c18f926,100.0,1,0.0,61.0,ill,3844.0,18586.0,,1213.0,,4566.0,10582.0,11162.0,23021.0,61.0,60.0,70.0,0.7359452599427667,2.0,0.0,5.5,0.0,0.0,50.0,xrpyznfk,posinfo,50.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,2.0,3.0,4.0,470.0,8.0,8.0
5e5bf97e74c9533e48e3609c,40.0,1,1.0,34.0,ill,,417.0,,,15085.0,8809.0,1742.0,3722.0,5665.0,34.0,40.0,75.0,0.7359452599427667,2.0,0.0,5.5,0.0,50.0,0.0,xrpyznfk,fullinfo,23.0,0.0,1.0,4.0,1.0,2.0,1.0,0.0,4.0,10.0,7.0,5.0,7.0,8.0,572.0,6.0,4.0
5d1c9d39ff67e3000140ca87,20.0,1,0.0,7.0,ill,1558.0,,,,,27860.0,9370.0,11422.0,24155.0,7.0,0.0,40.0,0.9589086383106238,0.0,0.0,7.0,1.0,0.0,50.0,xrpyznfk,posinfo,58.0,0.0,0.0,5.0,6.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,4.0,2.0,490.0,9.0,9.0
5d5a75c570a7c1000152623e,80.0,1,0.0,80.0,ill,4352.0,16831.0,,1357.0,,13301.0,10071.0,28398.0,18859.0,80.0,54.0,68.0,0.9589086383106238,0.0,0.0,7.0,1.0,0.0,50.0,xrpyznfk,varinfo,37.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,3.0,5.0,2.0,1.0,2.0,515.0,9.0,5.0
6272f5f3d37c1c9e88c115a2,20.0,1,1.0,10.0,ill,12183.0,19603.0,,3309.0,146.0,3723.0,3304.0,7538.0,13328.0,10.0,20.0,75.0,0.9589086383106238,0.0,0.0,7.0,1.0,25.0,25.0,xrpyznfk,baseline,44.0,0.0,0.0,8.0,5.0,1.0,1.0,0.0,0.0,6.0,2.0,2.0,1.0,6.0,518.0,6.0,7.0
5e282e43266894a3e79a6eaa,100.0,1,0.0,90.0,ill,5429.0,19760.0,,1011.0,,9972.0,5165.0,24850.0,13830.0,90.0,50.0,45.0,0.9589086383106238,0.0,0.0,7.0,1.0,15.0,72.5,xrpyznfk,neginfo,22.0,1.0,0.0,4.0,1.0,0.5,1.0,0.0,0.0,4.0,5.0,3.0,0.0,4.0,580.5,6.0,7.0
603c124974df2e8f9f375fa8,60.0,1,0.0,44.0,ill,737.0,21904.0,,2558.0,4863.0,3715.0,4279.0,7767.0,12989.0,44.0,30.0,96.0,0.9589086383106238,0.0,0.0,7.0,1.0,50.0,0.0,xrpyznfk,fullinfo,38.0,1.0,0.0,5.0,5.0,0.5,1.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,561.0,5.0,5.0
6148fbe7c0cae76ed2c1657a,100.0,1,0.0,40.0,ill,5702.0,5549.0,,3095.0,,12140.0,15651.0,16865.0,30460.0,40.0,0.0,68.0,0.9589086383106238,0.0,0.0,7.0,1.0,15.0,72.5,xrpyznfk,neginfo,31.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,5.0,7.0,9.0,8.0,3.0,9.0,491.5,,9.0
5d921a2e34fc500016df8e5f,60.0,2,1.0,4.0,ill,,,,,,2628.0,3846.0,8089.0,9515.0,4.0,5.0,53.75,0.3658644948225181,9.0,0.0,10.0,0.0,30.0,95.0,xrpyznfk,neginfo,40.0,1.0,0.0,6.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,685.0,5.0,5.0
5a6b2c0d9d65ec00017e715e,40.0,2,1.0,9.0,healthy,,,,,,104.0,112.0,144.0,455.0,9.0,17.0,47.75,0.3658644948225181,9.0,0.0,10.0,0.0,30.0,95.0,xrpyznfk,varinfo,23.0,0.0,0.0,8.0,0.0,0.0,-1.0,0.0,0.0,5.0,4.0,6.0,7.0,7.0,481.0,9.0,4.0
5780d9a1900cc80001d2d1c2,40.0,2,0.0,29.0,healthy,,,,,2925.0,,,,179.0,29.0,20.0,52.75,0.3658644948225181,9.0,0.0,10.0,0.0,0.0,50.0,xrpyznfk,baseline,66.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,3.0,5.0,3.0,5.0,3.0,536.0,8.0,7.0
5fb4661ad97d9a1668f07086,20.0,2,0.0,7.0,ill,849.0,4065.0,,690.0,,5533.0,4395.0,6097.0,3914.0,7.0,5.0,49.75,0.3658644948225181,9.0,0.0,10.0,0.0,10.0,65.0,xrpyznfk,posinfo,39.0,1.0,0.0,8.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,3.0,452.0,7.0,8.0
542c323bfdf99b324ea3808d,40.0,2,1.0,9.0,healthy,,,,,850.0,1437.0,1439.0,1665.0,1576.0,9.0,14.0,40.0,0.3658644948225181,9.0,0.0,10.0,0.0,15.0,35.0,xrpyznfk,fullinfo,50.0,1.0,0.0,8.0,1.0,1.0,0.0,1.0,5.0,6.0,5.0,4.0,3.0,4.0,712.0,7.0,0.0
5d76ac914c93440001c03fd7,60.0,2,0.0,34.0,healthy,,,,,,9271.0,1512.0,4792.0,5487.0,34.0,0.0,4.0,0.0573242776758309,7.0,0.0,1.0,0.0,50.0,0.0,xrpyznfk,neginfo,35.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,5.0,7.0,7.0,0.0,3.0,6.0,578.0,6.0,6.0
63483069e7c6931be7b56fe9,20.0,2,0.0,13.0,healthy,,,,,4434.0,1738.0,2078.0,2737.0,4493.0,13.0,11.0,38.0,0.0573242776758309,7.0,0.0,1.0,0.0,5.0,57.5,xrpyznfk,baseline,27.0,0.0,0.0,7.0,3.0,4.0,0.0,1.0,6.0,8.0,3.0,0.0,0.0,6.0,681.5,0.0,4.0
60bceb1dcefc0afe67041489,60.0,2,0.0,29.0,healthy,,,,,,7845.0,4238.0,797.0,957.0,29.0,6.0,5.25,0.0573242776758309,7.0,0.0,1.0,0.0,50.0,125.0,xrpyznfk,posinfo,48.0,0.0,0.0,7.0,7.0,1.0,1.0,0.0,6.0,9.0,8.0,7.0,4.0,7.0,561.0,3.0,8.0
5a67676a35f26b000149689d,40.0,2,0.0,11.0,healthy,,,,,1416.0,5195.0,5368.0,1695.0,2742.0,11.0,0.0,5.25,0.0573242776758309,7.0,0.0,1.0,0.0,10.0,40.0,xrpyznfk,fullinfo,28.0,1.0,0.0,9.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,724.0,7.0,5.0
5f8ef8e63fdd230d00f5d0e4,20.0,2,0.0,16.0,ill,,,,,,,,,735.0,16.0,12.0,44.75,0.0573242776758309,7.0,0.0,1.0,0.0,50.0,125.0,xrpyznfk,varinfo,48.0,0.0,0.0,7.0,2.0,1.0,1.0,1.0,2.0,4.0,6.0,6.0,2.0,3.0,654.0,4.0,5.0
5be1fe1eca095c0001ba077a,80.0,2,0.0,47.0,ill,,,,,,,117.0,,,47.0,8.0,15.25,0.731058446378433,5.0,1.0,9.0,1.0,0.0,50.0,xrpyznfk,neginfo,51.0,1.0,1.0,8.0,2.0,1.0,1.0,0.0,4.0,2.0,6.0,3.0,2.0,5.0,440.0,3.0,
5d49d17b3dad1f0001e2aba1,60.0,2,0.0,32.0,healthy,,,,,,5862.0,2645.0,4908.0,2249.0,32.0,30.0,50.0,0.731058446378433,5.0,1.0,9.0,1.0,50.0,0.0,xrpyznfk,fullinfo,35.0,0.0,0.0,7.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,584.0,9.0,9.0
61543eaa6278eff1d74aafc9,40.0,2,0.0,39.0,ill,608.0,1016.0,,1113.0,,17314.0,13767.0,8934.0,3021.0,39.0,35.0,75.5,0.731058446378433,5.0,1.0,9.0,1.0,50.0,125.0,xrpyznfk,posinfo,25.0,1.0,1.0,6.0,1.0,2.0,1.0,0.0,6.0,3.0,7.0,4.0,5.0,3.0,614.0,5.0,6.0
5b5523d6d8348500012cfccf,80.0,2,1.0,15.0,ill,249.0,538.0,,765.0,,3753.0,5697.0,3260.0,6614.0,15.0,66.0,78.0,0.731058446378433,5.0,1.0,9.0,1.0,10.0,40.0,xrpyznfk,varinfo,28.0,0.0,0.0,9.0,4.0,1.0,-1.0,0.0,-1.0,1.0,4.0,1.0,1.0,1.0,599.0,7.0,7.0
60ca90c5c392ce24e1bb64f6,20.0,2,0.0,9.0,healthy,,,,,,4601.0,4638.0,17664.0,16736.0,9.0,3.0,60.5,0.4328171666771135,3.15637,1.0,3.0,1.0,20.0,80.0,xrpyznfk,neginfo,54.0,1.0,0.0,7.0,3.0,1.0,1.0,0.0,4.0,6.0,6.0,7.0,3.0,6.0,616.0,8.0,7.0
5aae762bc4e8f200014b3f88,60.0,2,1.0,15.0,healthy,,,,,,10351.0,11108.0,14306.0,14656.0,15.0,22.0,47.25,0.4328171666771135,3.15637,1.0,3.0,1.0,10.0,40.0,xrpyznfk,varinfo,34.0,1.0,0.0,7.0,2.0,1.0,0.0,1.0,1.0,7.0,5.0,1.0,0.0,4.0,642.0,0.0,3.0
612cc22830e71399b7a86841,40.0,2,1.0,11.0,healthy,3973.0,6498.0,,1254.0,5176.0,7319.0,4705.0,4145.0,4943.0,11.0,20.0,48.75,0.4328171666771135,3.15637,1.0,3.0,1.0,10.0,65.0,xrpyznfk,baseline,67.0,1.0,0.0,7.0,5.0,2.0,1.0,0.0,0.0,5.0,0.0,5.0,4.0,6.0,562.0,5.0,
6367d5a6f05f3b489c18f926,20.0,2,0.0,18.0,healthy,,,,,,72073.0,14549.0,23743.0,2519.0,18.0,15.0,62.5,0.4328171666771135,3.15637,1.0,3.0,1.0,0.0,50.0,xrpyznfk,posinfo,50.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,2.0,3.0,4.0,470.0,8.0,8.0
5e5bf97e74c9533e48e3609c,60.0,2,1.0,12.0,ill,,,,,4109.0,14815.0,1697.0,3401.0,4969.0,12.0,40.0,75.0,0.4328171666771135,3.15637,1.0,3.0,1.0,50.0,0.0,xrpyznfk,fullinfo,23.0,0.0,1.0,4.0,1.0,2.0,1.0,0.0,4.0,10.0,7.0,5.0,7.0,8.0,572.0,6.0,4.0
5d1c9d39ff67e3000140ca87,80.0,2,0.0,22.0,ill,,,,,,,,,,22.0,0.0,40.25,0.912934101914502,1.0,0.0,6.0,1.0,0.0,50.0,xrpyznfk,posinfo,58.0,0.0,0.0,5.0,6.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,4.0,2.0,490.0,9.0,9.0
5d5a75c570a7c1000152623e,40.0,2,0.0,35.0,ill,749.0,,,631.0,,2123.0,3166.0,8221.0,2112.0,35.0,24.0,61.5,0.912934101914502,1.0,0.0,6.0,1.0,0.0,50.0,xrpyznfk,varinfo,37.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,3.0,5.0,2.0,1.0,2.0,515.0,9.0,5.0
6272f5f3d37c1c9e88c115a2,40.0,2,1.0,37.0,ill,1056.0,1025.0,,766.0,1760.0,6591.0,6180.0,11554.0,3284.0,37.0,40.0,81.75,0.912934101914502,1.0,0.0,6.0,1.0,25.0,25.0,xrpyznfk,baseline,44.0,0.0,0.0,8.0,5.0,1.0,1.0,0.0,0.0,6.0,2.0,2.0,1.0,6.0,518.0,6.0,7.0
5e282e43266894a3e79a6eaa,60.0,2,1.0,17.0,ill,,,,,,12137.0,14029.0,13593.0,16758.0,17.0,50.0,90.0,0.912934101914502,1.0,0.0,6.0,1.0,15.0,72.5,xrpyznfk,neginfo,22.0,1.0,0.0,4.0,1.0,0.5,1.0,0.0,0.0,4.0,5.0,3.0,0.0,4.0,580.5,6.0,7.0
603c124974df2e8f9f375fa8,100.0,2,0.0,62.0,ill,2450.0,,,3500.0,5347.0,4311.0,2498.0,3506.0,6502.0,62.0,50.0,90.0,0.912934101914502,1.0,0.0,6.0,1.0,50.0,0.0,xrpyznfk,fullinfo,38.0,1.0,0.0,5.0,5.0,0.5,1.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,561.0,5.0,5.0
6148fbe7c0cae76ed2c1657a,80.0,2,1.0,60.0,healthy,759.0,811.0,,975.0,,824.0,1091.0,2159.0,2706.0,60.0,80.0,73.0,0.731058446378433,5.0,1.0,9.0,1.0,15.0,72.5,xrpyznfk,neginfo,31.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,5.0,7.0,9.0,8.0,3.0,9.0,491.5,,9.0
5d921a2e34fc500016df8e5f,40.0,3,0.0,26.0,ill,,,,,,1226.0,980.0,1612.0,948.0,26.0,10.0,65.5,0.880796936729369,1.0,0.0,5.0,1.0,30.0,95.0,xrpyznfk,neginfo,40.0,1.0,0.0,6.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,685.0,5.0,5.0
5a6b2c0d9d65ec00017e715e,60.0,3,0.0,45.0,ill,,,,,,624.0,96.0,104.0,72.0,45.0,15.0,32.25,0.880796936729369,1.0,0.0,5.0,1.0,30.0,95.0,xrpyznfk,varinfo,23.0,0.0,0.0,8.0,0.0,0.0,-1.0,0.0,0.0,5.0,4.0,6.0,7.0,7.0,481.0,9.0,4.0
5780d9a1900cc80001d2d1c2,60.0,3,0.0,48.0,ill,,,,,,,,,682.0,48.0,30.0,85.75,0.880796936729369,1.0,0.0,5.0,1.0,0.0,50.0,xrpyznfk,baseline,66.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,3.0,5.0,3.0,5.0,3.0,536.0,8.0,7.0
5fb4661ad97d9a1668f07086,100.0,3,0.0,56.0,ill,1066.0,2164.0,,1171.0,,10994.0,2699.0,3480.0,2275.0,56.0,45.0,65.25,0.880796936729369,1.0,0.0,5.0,1.0,10.0,65.0,xrpyznfk,posinfo,39.0,1.0,0.0,8.0,3.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,4.0,3.0,452.0,7.0,8.0
542c323bfdf99b324ea3808d,100.0,3,1.0,69.0,ill,,,,,2190.0,877.0,1006.0,1134.0,1568.0,69.0,70.0,79.5,0.880796936729369,1.0,0.0,5.0,1.0,15.0,35.0,xrpyznfk,fullinfo,50.0,1.0,0.0,8.0,1.0,1.0,0.0,1.0,5.0,6.0,5.0,4.0,3.0,4.0,712.0,7.0,0.0
5d76ac914c93440001c03fd7,80.0,3,1.0,4.0,ill,,,,,,5632.0,7407.0,18183.0,1479.0,4.0,50.0,40.0,0.270579518757704,7.0,1.0,7.8809,0.0,50.0,0.0,xrpyznfk,neginfo,35.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,5.0,7.0,7.0,0.0,3.0,6.0,578.0,6.0,6.0
63483069e7c6931be7b56fe9,100.0,3,0.0,23.0,healthy,,101.0,,490.0,3855.0,1678.0,2667.0,580.0,558.0,23.0,6.0,33.0,0.270579518757704,7.0,1.0,7.8809,0.0,5.0,57.5,xrpyznfk,baseline,27.0,0.0,0.0,7.0,3.0,4.0,0.0,1.0,6.0,8.0,3.0,0.0,0.0,6.0,681.5,0.0,4.0
60bceb1dcefc0afe67041489,100.0,3,0.0,50.0,ill,,,,,,2428.0,7213.0,3252.0,1486.0,50.0,40.0,43.5,0.270579518757704,7.0,1.0,7.8809,0.0,50.0,125.0,xrpyznfk,posinfo,48.0,0.0,0.0,7.0,7.0,1.0,1.0,0.0,6.0,9.0,8.0,7.0,4.0,7.0,561.0,3.0,8.0
5a67676a35f26b000149689d,60.0,3,0.0,36.0,healthy,,,,,1688.0,1232.0,1237.0,1335.0,1039.0,36.0,15.0,27.25,0.270579518757704,7.0,1.0,7.8809,0.0,10.0,40.0,xrpyznfk,fullinfo,28.0,1.0,0.0,9.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,724.0,7.0,5.0
5f8ef8e63fdd230d00f5d0e4,40.0,3,1.0,9.0,healthy,1656.0,,,,,,,,262.0,9.0,32.0,50.0,0.270579518757704,7.0,1.0,7.8809,0.0,50.0,125.0,xrpyznfk,varinfo,48.0,0.0,0.0,7.0,2.0,1.0,1.0,1.0,2.0,4.0,6.0,6.0,2.0,3.0,654.0,4.0,5.0
5be1fe1eca095c0001ba077a,100.0,3,0.0,96.0,ill,,,,,,,,,,96.0,41.0,30.75,0.7772997156254003,5.0,0.0,8.0,1.0,0.0,50.0,xrpyznfk,neginfo,51.0,1.0,1.0,8.0,2.0,1.0,1.0,0.0,4.0,2.0,6.0,3.0,2.0,5.0,440.0,3.0,
5d49d17b3dad1f0001e2aba1,40.0,3,1.0,2.0,healthy,,,,,,2658.0,1386.0,1947.0,4011.0,2.0,20.0,30.0,0.7772997156254003,5.0,0.0,8.0,1.0,50.0,0.0,xrpyznfk,fullinfo,35.0,0.0,0.0,7.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,584.0,9.0,9.0
61543eaa6278eff1d74aafc9,20.0,3,1.0,17.0,ill,,,,,,1356.0,1097.0,993.0,992.0,17.0,20.0,92.0,0.7772997156254003,5.0,0.0,8.0,1.0,50.0,125.0,xrpyznfk,posinfo,25.0,1.0,1.0,6.0,1.0,2.0,1.0,0.0,6.0,3.0,7.0,4.0,5.0,3.0,614.0,5.0,6.0
5b5523d6d8348500012cfccf,40.0,3,0.0,29.0,ill,193.0,663.0,,,,964.0,677.0,1357.0,575.0,29.0,28.0,66.0,0.7772997156254003,5.0,0.0,8.0,1.0,10.0,40.0,xrpyznfk,varinfo,28.0,0.0,0.0,9.0,4.0,1.0,-1.0,0.0,-1.0,1.0,4.0,1.0,1.0,1.0,599.0,7.0,7.0
60ca90c5c392ce24e1bb64f6,40.0,3,0.0,26.0,healthy,,,,,,3361.0,2906.0,12274.0,8731.0,26.0,4.0,10.0,0.0338952379492888,10.0,1.0,5.0,0.0,20.0,80.0,xrpyznfk,neginfo,54.0,1.0,0.0,7.0,3.0,1.0,1.0,0.0,4.0,6.0,6.0,7.0,3.0,6.0,616.0,8.0,7.0
5aae762bc4e8f200014b3f88,40.0,3,1.0,9.0,healthy,,,,,,8048.0,5996.0,5056.0,1036.0,9.0,10.0,74.5,0.0338952379492888,10.0,1.0,5.0,0.0,10.0,40.0,xrpyznfk,varinfo,34.0,1.0,0.0,7.0,2.0,1.0,0.0,1.0,1.0,7.0,5.0,1.0,0.0,4.0,642.0,0.0,3.0
612cc22830e71399b7a86841,100.0,3,0.0,71.0,healthy,1841.0,4455.0,,1182.0,4937.0,1748.0,2655.0,3271.0,3632.0,71.0,47.0,45.0,0.0338952379492888,10.0,1.0,5.0,0.0,10.0,65.0,xrpyznfk,baseline,67.0,1.0,0.0,7.0,5.0,2.0,1.0,0.0,0.0,5.0,0.0,5.0,4.0,6.0,562.0,5.0,
6367d5a6f05f3b489c18f926,60.0,3,1.0,23.0,healthy,,,,,,,,,663.0,23.0,58.0,88.0,0.0338952379492888,10.0,1.0,5.0,0.0,0.0,50.0,xrpyznfk,posinfo,50.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,2.0,3.0,4.0,470.0,8.0,8.0
5e5bf97e74c9533e48e3609c,20.0,3,0.0,7.0,healthy,,,,,6832.0,729.0,552.0,1057.0,1967.0,7.0,0.0,2.75,0.0338952379492888,10.0,1.0,5.0,0.0,50.0,0.0,xrpyznfk,fullinfo,23.0,0.0,1.0,4.0,1.0,2.0,1.0,0.0,4.0,10.0,7.0,5.0,7.0,8.0,572.0,6.0,4.0
5d1c9d39ff67e3000140ca87,100.0,3,0.0,88.0,ill,,,,,,1450.0,741.0,554.0,622.0,88.0,50.0,60.25,0.5374298202606297,3.0,1.0,6.0,0.0,0.0,50.0,xrpyznfk,posinfo,58.0,0.0,0.0,5.0,6.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,4.0,2.0,490.0,9.0,9.0
5d5a75c570a7c1000152623e,20.0,3,0.0,15.0,healthy,,,,,,7914.0,13639.0,8093.0,3631.0,15.0,13.0,62.5,0.5374298202606297,3.0,1.0,6.0,0.0,0.0,50.0,xrpyznfk,varinfo,37.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,3.0,5.0,2.0,1.0,2.0,515.0,9.0,5.0
