label,loss_amount,round_number,purchased_coverage,random_number,state,timer_faq_choiceaffectsprice,timer_faq_howitworks,timer_faq_noinsurance,timer_faq_coverage,timer_char7,timer_char4,timer_char3,timer_char2,timer_char1,insurance,WTP,belief,prob,var4,var3,var2,var1,number_entered,result_risk,session.code,treatment,age,gender,smoker,health,exercisedays,exercisehours,insurancehealth,lifeinsurance,riskdriving,riskfinance,risksport,riskjob,riskhealth,risk,final_payoff,HL_switchpoint,HLLF_switchpoint
5d93ab29efb8550018d5626c,60.0,1,0.0,39.0,healthy,7443.0,,,,100.0,8699.0,4414.0,15230.0,23430.0,39.0,30.0,58.75,0.2141651641257343,6.0,0.0,4.0,0.0,25.0,87.5,u42rqgo5,baseline,29.0,1.0,0.0,8.0,3.0,1.0,1.0,0.0,5.0,7.0,3.0,3.0,3.0,6.0,634.5,7.0,4
60643e9b1b2e851ff9238862,80.0,1,0.0,68.0,healthy,2966.0,15409.0,,1785.0,,28278.0,7314.0,69115.0,23481.0,68.0,25.0,57.5,0.2141651641257343,6.0,0.0,4.0,0.0,50.0,125.0,u42rqgo5,varinfo,33.0,0.0,0.0,5.0,3.0,1.0,0.0,1.0,0.0,6.0,5.0,3.0,2.0,4.0,789.0,7.0,3
5be6ef463b047e0001a38a8a,40.0,1,0.0,24.0,healthy,,,,,1114.0,3936.0,11817.0,6827.0,11668.0,24.0,20.0,64.75,0.2141651641257343,6.0,0.0,4.0,0.0,30.0,20.0,u42rqgo5,fullinfo,70.0,0.0,0.0,7.0,2.0,2.0,1.0,1.0,2.0,6.0,8.0,7.0,7.0,7.0,636.0,6.0,6
62b447656327845c605becd9,80.0,1,1.0,6.0,healthy,,,,59.0,,,913.0,175.0,7180.0,6.0,25.0,75.0,0.2141651641257343,6.0,0.0,4.0,0.0,15.0,72.5,u42rqgo5,posinfo,21.0,0.0,0.0,7.0,3.0,1.5,1.0,0.0,0.0,5.0,7.0,3.0,1.0,6.0,570.5,6.0,7
5efc6a4ba720250009909dfe,60.0,1,1.0,11.0,ill,4948.0,32894.0,,1372.0,,9200.0,7786.0,14603.0,10730.0,11.0,45.0,34.5,0.7359452599427667,2.0,0.0,5.5,0.0,20.0,30.0,u42rqgo5,neginfo,51.0,1.0,0.0,6.0,3.0,2.0,1.0,1.0,2.0,6.0,3.0,6.0,4.0,4.0,485.0,3.0,2
60461bfeeac81b04cf62f7a6,100.0,1,0.0,96.0,healthy,3158.0,13382.0,,1473.0,,5065.0,5137.0,11488.0,11110.0,96.0,18.0,29.0,0.7359452599427667,2.0,0.0,5.5,0.0,50.0,0.0,u42rqgo5,posinfo,61.0,1.0,0.0,8.0,4.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,4.0,2.0,453.0,0.0,4
56b9de6c1a6972000d8d0e38,80.0,1,1.0,31.0,healthy,1983.0,5175.0,,1272.0,2915.0,2243.0,1616.0,3090.0,9162.0,31.0,50.0,73.5,0.7359452599427667,2.0,0.0,5.5,0.0,25.0,87.5,u42rqgo5,fullinfo,41.0,1.0,0.0,7.0,2.0,1.0,1.0,0.0,0.0,3.0,7.0,5.0,6.0,4.0,873.5,4.0,4
5f491ffe5324cf2ed519375d,20.0,1,1.0,3.0,ill,3736.0,4036.0,,1196.0,,,,117.0,1644.0,3.0,12.0,32.5,0.7359452599427667,2.0,0.0,5.5,0.0,28.0,22.0,u42rqgo5,varinfo,22.0,1.0,1.0,7.0,5.0,3.0,-1.0,0.0,0.0,5.0,5.0,3.0,0.0,3.0,501.0,1.0,0
5d6bfd6f3a9682001bd62534,100.0,1,0.0,21.0,ill,8815.0,13012.0,,2706.0,16041.0,4652.0,19550.0,34342.0,41718.0,21.0,20.0,45.25,0.7359452599427667,2.0,0.0,5.5,0.0,15.0,72.5,u42rqgo5,baseline,49.0,1.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,3.0,3.0,572.5,6.0,7
5f612fe73bb6c60afeafb0e9,60.0,1,1.0,15.0,ill,6456.0,39229.0,,2146.0,27977.0,9297.0,5342.0,5546.0,21913.0,15.0,60.0,95.75,0.9589086383106238,0.0,0.0,7.0,1.0,0.0,50.0,u42rqgo5,fullinfo,21.0,1.0,0.0,4.0,2.0,1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,3.0,2.0,812.0,7.0,7
6137753896c9b6b5813a2432,80.0,1,1.0,6.0,ill,10837.0,28163.0,,1729.0,,26716.0,10380.0,48068.0,50848.0,6.0,25.0,60.0,0.9589086383106238,0.0,0.0,7.0,1.0,0.5,50.75,u42rqgo5,varinfo,53.0,1.0,0.0,8.0,7.0,1.3,1.0,0.0,0.0,3.0,0.0,5.0,5.0,4.0,547.75,6.0,6
6384668c462ba8f761163280,60.0,1,1.0,9.0,ill,,,,,,1609.0,5206.0,8673.0,16192.0,9.0,28.0,52.5,0.9589086383106238,0.0,0.0,7.0,1.0,0.0,50.0,u42rqgo5,neginfo,50.0,0.0,0.0,10.0,5.0,1.0,-1.0,1.0,3.0,3.0,9.0,3.0,5.0,5.0,595.0,7.0,7
615586b009f801c3f2d4af8d,100.0,1,0.0,78.0,ill,1669.0,4176.0,,2375.0,13573.0,9192.0,9675.0,36402.0,44733.0,78.0,35.0,35.0,0.9589086383106238,0.0,0.0,7.0,1.0,20.0,30.0,u42rqgo5,baseline,59.0,0.0,0.0,8.0,6.0,1.0,0.0,-1.0,1.0,4.0,1.0,3.0,1.0,3.0,319.0,7.0,7
60f5917414ac7d222d22db64,20.0,1,0.0,20.0,healthy,5991.0,7109.0,,3773.0,,19615.0,11636.0,29975.0,11267.0,20.0,12.0,40.5,0.2141651641257343,6.0,0.0,4.0,0.0,10.0,65.0,u42rqgo5,varinfo,25.0,1.0,0.0,8.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,5.0,2.0,3.0,540.0,6.0,4
5c5c1528f1c982000151090a,80.0,2,1.0,8.0,ill,1430.0,454.0,,470.0,,2863.0,1015.0,876.0,922.0,8.0,31.0,32.5,0.3658644948225181,9.0,0.0,10.0,0.0,50.0,125.0,u42rqgo5,posinfo,28.0,0.0,0.0,8.0,6.0,2.0,1.0,1.0,6.0,2.0,4.0,2.0,3.0,6.0,556.0,7.0,9
5bc73b9f821054000181a853,80.0,2,1.0,24.0,healthy,,,,,,5652.0,4557.0,5290.0,3754.0,24.0,66.0,40.0,0.3658644948225181,9.0,0.0,10.0,0.0,10.0,40.0,u42rqgo5,baseline,53.0,0.0,0.0,8.0,4.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,491.0,8.0,6
5f0c5a561cecb606cd7987b0,60.0,2,1.0,32.0,healthy,,,,,,6407.0,4192.0,16169.0,7102.0,32.0,58.0,90.5,0.3658644948225181,9.0,0.0,10.0,0.0,0.0,50.0,u42rqgo5,neginfo,22.0,0.0,0.0,5.0,5.0,0.5,1.0,0.0,0.0,1.0,5.0,2.0,5.0,3.0,496.0,8.0,8
5c9d88bb2b3c77001744ec1c,100.0,2,0.0,82.0,ill,330.0,,,474.0,,,2192.0,1550.0,7881.0,82.0,35.0,25.0,0.3658644948225181,9.0,0.0,10.0,0.0,50.0,0.0,u42rqgo5,varinfo,36.0,0.0,0.0,8.0,3.0,1.0,1.0,0.0,1.0,8.0,3.0,5.0,2.0,5.0,413.0,8.0,3
5c17c149f596b100011ca8b8,40.0,2,0.0,19.0,ill,5776.0,22534.0,,1970.0,3541.0,4315.0,3662.0,6974.0,12837.0,19.0,15.0,36.75,0.3658644948225181,9.0,0.0,10.0,0.0,16.0,74.0,u42rqgo5,fullinfo,35.0,1.0,0.0,8.0,0.0,0.2,1.0,0.0,0.0,3.0,1.0,4.0,0.0,2.0,565.0,0.0,5
5ea0304b6d57b8000c9b742c,40.0,2,0.0,16.0,healthy,,,,,,,,1651.0,,16.0,10.0,43.0,0.0573242776758309,7.0,0.0,1.0,0.0,5.0,45.0,u42rqgo5,varinfo,51.0,0.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,9.0,8.0,3.0,0.0,8.0,701.0,6.0,4
5e7f1c5ee2d6185def08ac67,20.0,2,1.0,3.0,healthy,,,,,,1355.0,4483.0,12153.0,11051.0,3.0,10.0,16.0,0.0573242776758309,7.0,0.0,1.0,0.0,10.0,40.0,u42rqgo5,neginfo,68.0,1.0,0.0,8.0,3.0,1.0,1.0,0.0,5.0,5.0,7.0,6.0,5.0,6.0,493.0,7.0,4
5f674b595c87a8334c381ae7,40.0,2,1.0,20.0,healthy,9153.0,,,1489.0,,15701.0,7426.0,5011.0,8141.0,20.0,20.0,25.0,0.0573242776758309,7.0,0.0,1.0,0.0,10.0,65.0,u42rqgo5,posinfo,72.0,0.0,0.0,6.0,2.0,0.5,0.0,0.0,2.0,4.0,4.0,0.0,0.0,2.0,492.0,,4
604e7009ec21c0e9b6990c6f,60.0,2,0.0,55.0,healthy,,,,,,,,,,55.0,34.0,61.75,0.0573242776758309,7.0,0.0,1.0,0.0,20.0,30.0,u42rqgo5,baseline,31.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,6.0,6.0,7.0,7.0,5.0,7.0,526.0,7.0,8
629b3b3c89d490460eacbfbc,60.0,2,0.0,36.0,healthy,3697.0,937.0,,802.0,11645.0,2774.0,2479.0,5788.0,1651.0,36.0,20.0,6.0,0.0573242776758309,7.0,0.0,1.0,0.0,25.0,87.5,u42rqgo5,fullinfo,37.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,3.0,5.0,4.0,1.0,1.0,3.0,840.5,7.0,7
630cba3d8762889cd38def30,80.0,2,1.0,21.0,ill,,,,,,1.0,1.0,3.0,2.0,21.0,60.0,70.0,0.731058446378433,5.0,1.0,9.0,1.0,30.0,20.0,u42rqgo5,neginfo,21.0,0.0,-1.0,7.0,4.0,2.0,1.0,0.0,5.0,2.0,8.0,6.0,5.0,5.0,491.0,8.0,7
5d93ab29efb8550018d5626c,20.0,2,1.0,8.0,ill,,,,,,2050.0,2701.0,1983.0,2700.0,8.0,8.0,53.5,0.731058446378433,5.0,1.0,9.0,1.0,25.0,87.5,u42rqgo5,baseline,29.0,1.0,0.0,8.0,3.0,1.0,1.0,0.0,5.0,7.0,3.0,3.0,3.0,6.0,634.5,7.0,4
60643e9b1b2e851ff9238862,20.0,2,1.0,4.0,healthy,,,,,,1711.0,3202.0,1293.0,3889.0,4.0,8.0,63.25,0.731058446378433,5.0,1.0,9.0,1.0,50.0,125.0,u42rqgo5,varinfo,33.0,0.0,0.0,5.0,3.0,1.0,0.0,1.0,0.0,6.0,5.0,3.0,2.0,4.0,789.0,7.0,3
5be6ef463b047e0001a38a8a,80.0,2,0.0,72.0,ill,2347.0,,,,4290.0,1746.0,2599.0,4164.0,4638.0,72.0,24.0,73.25,0.731058446378433,5.0,1.0,9.0,1.0,30.0,20.0,u42rqgo5,fullinfo,70.0,0.0,0.0,7.0,2.0,2.0,1.0,1.0,2.0,6.0,8.0,7.0,7.0,7.0,636.0,6.0,6
62b447656327845c605becd9,20.0,2,0.0,9.0,healthy,,,,,,,,,,9.0,5.0,90.0,0.731058446378433,5.0,1.0,9.0,1.0,15.0,72.5,u42rqgo5,posinfo,21.0,0.0,0.0,7.0,3.0,1.5,1.0,0.0,0.0,5.0,7.0,3.0,1.0,6.0,570.5,6.0,7
5efc6a4ba720250009909dfe,40.0,2,1.0,27.0,ill,671.0,2608.0,,887.0,,10782.0,8122.0,11546.0,9910.0,27.0,37.0,81.25,0.4328171666771135,3.15637,1.0,3.0,1.0,20.0,30.0,u42rqgo5,neginfo,51.0,1.0,0.0,6.0,3.0,2.0,1.0,1.0,2.0,6.0,3.0,6.0,4.0,4.0,485.0,3.0,2
60461bfeeac81b04cf62f7a6,60.0,2,0.0,37.0,ill,,,,,,6082.0,7051.0,9397.0,3143.0,37.0,10.0,58.0,0.4328171666771135,3.15637,1.0,3.0,1.0,50.0,0.0,u42rqgo5,posinfo,61.0,1.0,0.0,8.0,4.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,4.0,2.0,453.0,0.0,4
56b9de6c1a6972000d8d0e38,60.0,2,0.0,37.0,healthy,1675.0,,,,8097.0,,,,,37.0,22.0,43.25,0.4328171666771135,3.15637,1.0,3.0,1.0,25.0,87.5,u42rqgo5,fullinfo,41.0,1.0,0.0,7.0,2.0,1.0,1.0,0.0,0.0,3.0,7.0,5.0,6.0,4.0,873.5,4.0,4
5f491ffe5324cf2ed519375d,100.0,2,0.0,77.0,healthy,1617.0,,,270.0,,,1008.0,,960.0,77.0,54.0,28.5,0.4328171666771135,3.15637,1.0,3.0,1.0,28.0,22.0,u42rqgo5,varinfo,22.0,1.0,1.0,7.0,5.0,3.0,-1.0,0.0,0.0,5.0,5.0,3.0,0.0,3.0,501.0,1.0,0
5d6bfd6f3a9682001bd62534,40.0,2,0.0,24.0,healthy,,,,1149.0,1024.0,1902.0,3540.0,6637.0,7705.0,24.0,20.0,50.25,0.4328171666771135,3.15637,1.0,3.0,1.0,15.0,72.5,u42rqgo5,baseline,49.0,1.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,3.0,3.0,572.5,6.0,7
5f612fe73bb6c60afeafb0e9,100.0,2,1.0,7.0,ill,,,,,2849.0,1942.0,3874.0,1206.0,4140.0,7.0,57.0,91.75,0.912934101914502,1.0,0.0,6.0,1.0,0.0,50.0,u42rqgo5,fullinfo,21.0,1.0,0.0,4.0,2.0,1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,3.0,2.0,812.0,7.0,7
6137753896c9b6b5813a2432,100.0,2,1.0,29.0,ill,993.0,1325.0,,,,10641.0,5929.0,9851.0,6632.0,29.0,35.0,45.5,0.912934101914502,1.0,0.0,6.0,1.0,0.5,50.75,u42rqgo5,varinfo,53.0,1.0,0.0,8.0,7.0,1.3,1.0,0.0,0.0,3.0,0.0,5.0,5.0,4.0,547.75,6.0,6
6384668c462ba8f761163280,40.0,2,1.0,17.0,ill,,,,,,1136.0,2272.0,1236.0,1376.0,17.0,25.0,53.0,0.912934101914502,1.0,0.0,6.0,1.0,0.0,50.0,u42rqgo5,neginfo,50.0,0.0,0.0,10.0,5.0,1.0,-1.0,1.0,3.0,3.0,9.0,3.0,5.0,5.0,595.0,7.0,7
615586b009f801c3f2d4af8d,60.0,2,0.0,58.0,ill,,,,1113.0,2171.0,6399.0,1642.0,16198.0,4367.0,58.0,24.0,40.0,0.912934101914502,1.0,0.0,6.0,1.0,20.0,30.0,u42rqgo5,baseline,59.0,0.0,0.0,8.0,6.0,1.0,0.0,-1.0,1.0,4.0,1.0,3.0,1.0,3.0,319.0,7.0,7
60f5917414ac7d222d22db64,40.0,2,0.0,32.0,healthy,2469.0,849.0,,908.0,,3862.0,2370.0,3007.0,3816.0,32.0,25.0,31.75,0.912934101914502,1.0,0.0,6.0,1.0,10.0,65.0,u42rqgo5,varinfo,25.0,1.0,0.0,8.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,5.0,2.0,3.0,540.0,6.0,4
5c5c1528f1c982000151090a,40.0,3,0.0,19.0,ill,319.0,251.0,,260.0,,4579.0,6388.0,2729.0,6773.0,19.0,9.0,25.75,0.880796936729369,1.0,0.0,5.0,1.0,50.0,125.0,u42rqgo5,posinfo,28.0,0.0,0.0,8.0,6.0,2.0,1.0,1.0,6.0,2.0,4.0,2.0,3.0,6.0,556.0,7.0,9
5bc73b9f821054000181a853,60.0,3,0.0,54.0,ill,,,,,,1755.0,4914.0,3912.0,3542.0,54.0,45.0,50.25,0.880796936729369,1.0,0.0,5.0,1.0,10.0,40.0,u42rqgo5,baseline,53.0,0.0,0.0,8.0,4.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,491.0,8.0,6
5f0c5a561cecb606cd7987b0,20.0,3,1.0,2.0,ill,,,,,,3452.0,1828.0,10125.0,4604.0,2.0,18.0,90.25,0.880796936729369,1.0,0.0,5.0,1.0,0.0,50.0,u42rqgo5,neginfo,22.0,0.0,0.0,5.0,5.0,0.5,1.0,0.0,0.0,1.0,5.0,2.0,5.0,3.0,496.0,8.0,8
5c9d88bb2b3c77001744ec1c,60.0,3,1.0,47.0,ill,,,,,,12627.0,15595.0,15642.0,4467.0,47.0,56.0,85.0,0.880796936729369,1.0,0.0,5.0,1.0,50.0,0.0,u42rqgo5,varinfo,36.0,0.0,0.0,8.0,3.0,1.0,1.0,0.0,1.0,8.0,3.0,5.0,2.0,5.0,413.0,8.0,3
5c17c149f596b100011ca8b8,100.0,3,0.0,66.0,healthy,,,,,10150.0,4595.0,2090.0,4787.0,2128.0,66.0,20.0,33.5,0.880796936729369,1.0,0.0,5.0,1.0,16.0,74.0,u42rqgo5,fullinfo,35.0,1.0,0.0,8.0,0.0,0.2,1.0,0.0,0.0,3.0,1.0,4.0,0.0,2.0,565.0,0.0,5
5ea0304b6d57b8000c9b742c,20.0,3,1.0,9.0,healthy,,,,,,,,,,9.0,15.0,20.0,0.270579518757704,7.0,1.0,7.8809,0.0,5.0,45.0,u42rqgo5,varinfo,51.0,0.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,9.0,8.0,3.0,0.0,8.0,701.0,6.0,4
5e7f1c5ee2d6185def08ac67,100.0,3,1.0,80.0,healthy,2711.0,17250.0,,1060.0,,1346.0,3149.0,8805.0,6209.0,80.0,100.0,40.0,0.270579518757704,7.0,1.0,7.8809,0.0,10.0,40.0,u42rqgo5,neginfo,68.0,1.0,0.0,8.0,3.0,1.0,1.0,0.0,5.0,5.0,7.0,6.0,5.0,6.0,493.0,7.0,4
5f674b595c87a8334c381ae7,100.0,3,1.0,46.0,healthy,,7462.0,,1509.0,,,,,,46.0,60.0,65.0,0.270579518757704,7.0,1.0,7.8809,0.0,10.0,65.0,u42rqgo5,posinfo,72.0,0.0,0.0,6.0,2.0,0.5,0.0,0.0,2.0,4.0,4.0,0.0,0.0,2.0,492.0,,4
604e7009ec21c0e9b6990c6f,40.0,3,1.0,11.0,ill,,,,,,,,,,11.0,33.0,74.5,0.270579518757704,7.0,1.0,7.8809,0.0,20.0,30.0,u42rqgo5,baseline,31.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,6.0,6.0,7.0,7.0,5.0,7.0,526.0,7.0,8
629b3b3c89d490460eacbfbc,80.0,3,0.0,52.0,healthy,1253.0,1366.0,,4652.0,4075.0,654.0,1077.0,954.0,613.0,52.0,40.0,27.0,0.270579518757704,7.0,1.0,7.8809,0.0,25.0,87.5,u42rqgo5,fullinfo,37.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,3.0,5.0,4.0,1.0,1.0,3.0,840.5,7.0,7
630cba3d8762889cd38def30,60.0,3,1.0,31.0,healthy,,,,,,2.0,1.0,1.0,,31.0,46.0,60.0,0.7772997156254003,5.0,0.0,8.0,1.0,30.0,20.0,u42rqgo5,neginfo,21.0,0.0,-1.0,7.0,4.0,2.0,1.0,0.0,5.0,2.0,8.0,6.0,5.0,5.0,491.0,8.0,7
5d93ab29efb8550018d5626c,100.0,3,1.0,29.0,ill,,,,,,1450.0,2184.0,733.0,1067.0,29.0,70.0,77.0,0.7772997156254003,5.0,0.0,8.0,1.0,25.0,87.5,u42rqgo5,baseline,29.0,1.0,0.0,8.0,3.0,1.0,1.0,0.0,5.0,7.0,3.0,3.0,3.0,6.0,634.5,7.0,4
60643e9b1b2e851ff9238862,60.0,3,1.0,34.0,healthy,,,,,,15602.0,967.0,5162.0,1780.0,34.0,50.0,80.0,0.7772997156254003,5.0,0.0,8.0,1.0,50.0,125.0,u42rqgo5,varinfo,33.0,0.0,0.0,5.0,3.0,1.0,0.0,1.0,0.0,6.0,5.0,3.0,2.0,4.0,789.0,7.0,3
5be6ef463b047e0001a38a8a,20.0,3,0.0,11.0,ill,,,,,4318.0,,,,,11.0,0.0,76.0,0.7772997156254003,5.0,0.0,8.0,1.0,30.0,20.0,u42rqgo5,fullinfo,70.0,0.0,0.0,7.0,2.0,2.0,1.0,1.0,2.0,6.0,8.0,7.0,7.0,7.0,636.0,6.0,6
62b447656327845c605becd9,40.0,3,0.0,23.0,healthy,,,,,,,1159.0,,778.0,23.0,10.0,60.0,0.7772997156254003,5.0,0.0,8.0,1.0,15.0,72.5,u42rqgo5,posinfo,21.0,0.0,0.0,7.0,3.0,1.5,1.0,0.0,0.0,5.0,7.0,3.0,1.0,6.0,570.5,6.0,7
5efc6a4ba720250009909dfe,80.0,3,0.0,45.0,healthy,2664.0,1450.0,,662.0,,4563.0,3456.0,4921.0,4551.0,45.0,42.0,53.0,0.0338952379492888,10.0,1.0,5.0,0.0,20.0,30.0,u42rqgo5,neginfo,51.0,1.0,0.0,6.0,3.0,2.0,1.0,1.0,2.0,6.0,3.0,6.0,4.0,4.0,485.0,3.0,2
60461bfeeac81b04cf62f7a6,20.0,3,1.0,5.0,healthy,,,,,,4683.0,4348.0,6069.0,1240.0,5.0,15.0,21.0,0.0338952379492888,10.0,1.0,5.0,0.0,50.0,0.0,u42rqgo5,posinfo,61.0,1.0,0.0,8.0,4.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,4.0,2.0,453.0,0.0,4
56b9de6c1a6972000d8d0e38,100.0,3,0.0,60.0,healthy,,,,,4695.0,191.0,127.0,114.0,1363.0,60.0,5.0,3.5,0.0338952379492888,10.0,1.0,5.0,0.0,25.0,87.5,u42rqgo5,fullinfo,41.0,1.0,0.0,7.0,2.0,1.0,1.0,0.0,0.0,3.0,7.0,5.0,6.0,4.0,873.5,4.0,4
5f491ffe5324cf2ed519375d,80.0,3,1.0,10.0,healthy,862.0,1085.0,,577.0,,,,1359.0,,10.0,47.0,38.75,0.0338952379492888,10.0,1.0,5.0,0.0,28.0,22.0,u42rqgo5,varinfo,22.0,1.0,1.0,7.0,5.0,3.0,-1.0,0.0,0.0,5.0,5.0,3.0,0.0,3.0,501.0,1.0,0
5d6bfd6f3a9682001bd62534,80.0,3,1.0,18.0,healthy,,,,,,6678.0,665.0,1170.0,1253.0,18.0,31.0,34.5,0.0338952379492888,10.0,1.0,5.0,0.0,15.0,72.5,u42rqgo5,baseline,49.0,1.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,3.0,3.0,572.5,6.0,7
5f612fe73bb6c60afeafb0e9,80.0,3,0.0,24.0,healthy,,,,774.0,1075.0,,,,,24.0,0.0,53.25,0.5374298202606297,3.0,1.0,6.0,0.0,0.0,50.0,u42rqgo5,fullinfo,21.0,1.0,0.0,4.0,2.0,1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,3.0,2.0,812.0,7.0,7
6137753896c9b6b5813a2432,20.0,3,1.0,2.0,ill,,,,,,10105.0,762.0,5682.0,1100.0,2.0,2.0,40.0,0.5374298202606297,3.0,1.0,6.0,0.0,0.5,50.75,u42rqgo5,varinfo,53.0,1.0,0.0,8.0,7.0,1.3,1.0,0.0,0.0,3.0,0.0,5.0,5.0,4.0,547.75,6.0,6
