label,loss_amount,round_number,purchased_coverage,random_number,state,timer_faq_choiceaffectsprice,timer_faq_howitworks,timer_faq_noinsurance,timer_faq_coverage,timer_char7,timer_char4,timer_char3,timer_char2,timer_char1,insurance,WTP,belief,prob,var4,var3,var2,var1,number_entered,result_risk,session.code,treatment,age,gender,smoker,health,exercisedays,exercisehours,insurancehealth,lifeinsurance,riskdriving,riskfinance,risksport,riskjob,riskhealth,risk,final_payoff,HL_switchpoint,HLLF_switchpoint
617406fbfced12169896d158,40.0,1,0.0,32.0,ill,,,,173.0,,,,,,32.0,20.0,70.0,0.9589086383106238,0.0,0.0,7.0,1.0,25.0,25.0,ifelqzj3,neginfo,57.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,6.0,2.0,3.0,3.0,432.0,7.0,7.0
5c1575e62a407b0001ff2a4c,60.0,1,0.0,47.0,ill,,,,,,,,10398.0,9132.0,47.0,25.0,55.0,0.9589086383106238,0.0,0.0,7.0,1.0,0.0,50.0,ifelqzj3,varinfo,35.0,0.0,0.0,9.0,3.0,1.0,1.0,0.0,1.0,1.0,3.0,5.0,1.0,2.0,531.0,7.0,5.0
5e9493292ac4bb302de51df1,40.0,1,1.0,9.0,ill,9888.0,16920.0,,1555.0,,26094.0,28484.0,21966.0,14702.0,9.0,25.0,100.0,0.9589086383106238,0.0,0.0,7.0,1.0,50.0,0.0,ifelqzj3,posinfo,50.0,1.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,4.0,4.0,4.0,557.0,7.0,8.0
5eb05ee34ca8a81042c289ab,100.0,1,0.0,22.0,ill,6020.0,6305.0,,1765.0,6566.0,3847.0,5855.0,20322.0,28220.0,22.0,20.0,50.0,0.9589086383106238,0.0,0.0,7.0,1.0,0.0,50.0,ifelqzj3,baseline,31.0,1.0,0.0,7.0,4.0,2.0,-1.0,0.0,0.0,5.0,3.0,6.0,1.0,3.0,504.0,5.0,0.0
587d4ed4e4404c0001c9d1b9,60.0,1,0.0,49.0,ill,5409.0,30544.0,,1355.0,,1758.0,3714.0,6319.0,7901.0,49.0,20.0,96.0,0.9589086383106238,0.0,0.0,7.0,1.0,10.0,65.0,ifelqzj3,fullinfo,40.0,0.0,0.0,8.0,2.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,2.0,2.0,715.0,7.0,5.0
5fbf94f2891c55203896f7dc,100.0,2,0.0,47.0,ill,567.0,,,1350.0,,9655.0,9435.0,9342.0,9938.0,47.0,25.0,30.0,0.3658644948225181,9.0,0.0,10.0,0.0,10.0,40.0,ifelqzj3,baseline,4.0,0.0,1.0,6.0,0.0,0.0,-1.0,0.0,1.0,2.0,3.0,2.0,2.0,4.0,430.0,3.0,
5c408532e1443100010726e2,60.0,2,1.0,7.0,healthy,,,,,,1577.0,1187.0,3495.0,5973.0,7.0,35.0,55.25,0.3658644948225181,9.0,0.0,10.0,0.0,50.0,125.0,ifelqzj3,posinfo,38.0,0.0,0.0,8.0,2.0,0.5,1.0,0.0,2.0,6.0,3.0,2.0,1.0,4.0,543.0,7.0,8.0
62e17900c4ff2316a7297ce6,100.0,2,1.0,27.0,healthy,,,,,,219.0,221.0,232.0,451.0,27.0,40.0,74.25,0.3658644948225181,9.0,0.0,10.0,0.0,25.0,87.5,ifelqzj3,fullinfo,38.0,0.0,0.0,7.0,3.0,1.0,0.0,1.0,0.0,4.0,3.0,3.0,0.0,3.0,624.5,,
5edeea354d54cb1a825aa8f9,40.0,2,1.0,4.0,healthy,,,,,,5034.0,1230.0,1598.0,8573.0,4.0,30.0,60.0,0.3658644948225181,9.0,0.0,10.0,0.0,25.0,25.0,ifelqzj3,varinfo,45.0,0.0,0.0,8.0,5.0,1.0,1.0,1.0,0.0,7.0,5.0,4.0,0.0,7.0,552.0,5.0,
5b74411d95d7040001fed474,60.0,2,0.0,39.0,healthy,1880.0,,,852.0,,9602.0,1565.0,16410.0,8759.0,39.0,30.0,10.0,0.3658644948225181,9.0,0.0,10.0,0.0,40.0,10.0,ifelqzj3,neginfo,49.0,0.0,1.0,5.0,4.0,0.5,-1.0,0.0,1.0,7.0,6.0,5.0,8.0,6.0,610.0,6.0,5.0
5964e073241f8d0001065056,40.0,2,1.0,13.0,healthy,,,,,,,,,,13.0,30.0,40.25,0.0573242776758309,7.0,0.0,1.0,0.0,25.0,25.0,ifelqzj3,neginfo,65.0,0.0,0.0,9.0,2.0,1.0,1.0,0.0,0.0,2.0,5.0,1.0,0.0,3.0,476.0,3.0,4.0
5ea180ae34f3aa0319313965,100.0,2,1.0,38.0,healthy,79.0,,,,,485.0,156.0,,,38.0,53.0,63.25,0.0573242776758309,7.0,0.0,1.0,0.0,7.0,43.0,ifelqzj3,posinfo,35.0,0.0,0.0,10.0,6.0,1.5,0.0,1.0,1.0,3.0,4.0,3.0,0.0,1.0,562.0,,
609140cea1442672dd2141d7,100.0,2,1.0,20.0,healthy,211.0,,,640.0,,3019.0,,3991.0,1342.0,20.0,22.0,40.0,0.0573242776758309,7.0,0.0,1.0,0.0,25.0,25.0,ifelqzj3,baseline,45.0,1.0,0.0,6.0,2.0,1.0,1.0,0.0,0.0,5.0,6.0,5.0,3.0,7.0,488.0,,4.0
5ed1566237d27008e6239275,40.0,2,0.0,22.0,healthy,,,,,,,,,,22.0,11.0,50.25,0.0573242776758309,7.0,0.0,1.0,0.0,0.25,50.375,ifelqzj3,fullinfo,36.0,0.0,0.0,8.0,3.0,2.0,1.0,0.0,3.0,1.0,4.0,0.0,0.0,4.0,453.375,,
55c3b47dfdf99b52bdba86da,80.0,2,0.0,79.0,healthy,,,,,,,,,219.0,79.0,30.0,65.0,0.0573242776758309,7.0,0.0,1.0,0.0,5.0,45.0,ifelqzj3,varinfo,23.0,1.0,0.0,8.0,3.0,1.0,0.0,0.0,0.0,4.0,5.0,3.0,1.0,3.0,512.0,0.0,4.0
56abcb46f209e0000adab961,60.0,2,0.0,50.0,ill,871.0,2766.0,,950.0,,5869.0,3486.0,5590.0,7477.0,50.0,22.0,72.25,0.731058446378433,5.0,1.0,9.0,1.0,10.0,40.0,ifelqzj3,neginfo,62.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,625.0,8.0,4.0
5bb20c4ce05c350001ef337e,20.0,2,1.0,6.0,ill,,,,,,,4622.0,,,6.0,10.0,37.75,0.731058446378433,5.0,1.0,9.0,1.0,1.0,49.0,ifelqzj3,fullinfo,67.0,1.0,0.0,10.0,7.0,1.0,-1.0,-1.0,0.0,2.0,3.0,3.0,0.0,1.0,627.0,3.0,3.0
5de57a5b1017854f8a4efca3,80.0,2,0.0,31.0,healthy,,,,1323.0,1239.0,6452.0,2601.0,3158.0,9122.0,31.0,30.0,75.0,0.731058446378433,5.0,1.0,9.0,1.0,25.0,87.5,ifelqzj3,baseline,53.0,0.0,1.0,7.0,5.0,1.0,1.0,0.0,3.0,7.0,4.0,6.0,7.0,6.0,650.5,,4.0
6161c4cc2d4f503e8265038e,80.0,2,0.0,18.0,ill,226.0,646.0,,416.0,,,,,675.0,18.0,0.0,45.25,0.731058446378433,5.0,1.0,9.0,1.0,10.0,65.0,ifelqzj3,varinfo,27.0,1.0,0.0,7.0,2.0,1.0,1.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,439.0,7.0,7.0
60735ba783112811b736c8da,80.0,2,1.0,14.0,ill,,,,,,,,,,14.0,55.0,72.0,0.731058446378433,5.0,1.0,9.0,1.0,25.0,87.5,ifelqzj3,posinfo,44.0,1.0,0.0,7.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,754.5,6.0,4.0
60187851316976127d909f30,20.0,2,1.0,7.0,ill,,,,,3.0,,,5.0,7.0,7.0,20.0,50.0,0.4328171666771135,3.15637,1.0,3.0,1.0,15.0,35.0,ifelqzj3,fullinfo,42.0,1.0,0.0,6.0,2.0,1.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,3.0,473.0,9.0,0.0
5ea00d4b1286ee0008405450,80.0,2,1.0,18.0,ill,,,,,,13390.0,8287.0,24146.0,19330.0,18.0,40.0,59.75,0.4328171666771135,3.15637,1.0,3.0,1.0,10.0,40.0,ifelqzj3,neginfo,58.0,1.0,0.0,8.0,3.0,1.5,0.0,1.0,1.0,2.0,5.0,2.0,1.0,3.0,499.0,7.0,5.0
63468bca8b362157c0a33cfd,80.0,2,1.0,18.0,healthy,,,,,,,,,,18.0,18.0,26.25,0.4328171666771135,3.15637,1.0,3.0,1.0,30.0,95.0,ifelqzj3,varinfo,26.0,0.0,0.0,8.0,3.0,4.0,1.0,1.0,5.0,6.0,7.0,9.0,5.0,4.0,580.0,,
5e42c26bcea1861491e28258,20.0,2,0.0,12.0,healthy,,,,,,1440.0,1018.0,4815.0,1867.0,12.0,10.0,43.5,0.4328171666771135,3.15637,1.0,3.0,1.0,50.0,0.0,ifelqzj3,baseline,50.0,0.0,1.0,7.0,5.0,1.0,1.0,0.0,4.0,6.0,10.0,7.0,2.0,6.0,526.0,4.0,8.0
5dfedfbb557425b599c8c523,20.0,2,0.0,15.0,healthy,,,,,,19756.0,9613.0,5571.0,3710.0,15.0,8.0,62.5,0.4328171666771135,3.15637,1.0,3.0,1.0,0.0,50.0,ifelqzj3,posinfo,54.0,1.0,0.0,8.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0,7.0,7.0
617406fbfced12169896d158,60.0,2,1.0,3.0,ill,170.0,,,,,,,,,3.0,45.0,70.0,0.912934101914502,1.0,0.0,6.0,1.0,25.0,25.0,ifelqzj3,neginfo,57.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,6.0,2.0,3.0,3.0,432.0,7.0,7.0
5c1575e62a407b0001ff2a4c,20.0,2,1.0,10.0,ill,,,,,,673.0,336.0,80.0,1678.0,10.0,15.0,20.75,0.912934101914502,1.0,0.0,6.0,1.0,0.0,50.0,ifelqzj3,varinfo,35.0,0.0,0.0,9.0,3.0,1.0,1.0,0.0,1.0,1.0,3.0,5.0,1.0,2.0,531.0,7.0,5.0
5e9493292ac4bb302de51df1,80.0,2,1.0,61.0,ill,1730.0,1354.0,,1055.0,,15201.0,13543.0,5831.0,9738.0,61.0,70.0,81.0,0.912934101914502,1.0,0.0,6.0,1.0,50.0,0.0,ifelqzj3,posinfo,50.0,1.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,4.0,4.0,4.0,557.0,7.0,8.0
5eb05ee34ca8a81042c289ab,80.0,2,1.0,11.0,ill,723.0,1591.0,,859.0,2177.0,770.0,749.0,919.0,1165.0,11.0,25.0,50.0,0.912934101914502,1.0,0.0,6.0,1.0,0.0,50.0,ifelqzj3,baseline,31.0,1.0,0.0,7.0,4.0,2.0,-1.0,0.0,0.0,5.0,3.0,6.0,1.0,3.0,504.0,5.0,0.0
587d4ed4e4404c0001c9d1b9,80.0,2,1.0,29.0,ill,,,,,2136.0,,2442.0,,206.0,29.0,40.0,91.25,0.912934101914502,1.0,0.0,6.0,1.0,10.0,65.0,ifelqzj3,fullinfo,40.0,0.0,0.0,8.0,2.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,2.0,2.0,715.0,7.0,5.0
5fbf94f2891c55203896f7dc,20.0,3,1.0,5.0,ill,,,,,,3162.0,8765.0,6000.0,3190.0,5.0,5.0,10.0,0.880796936729369,1.0,0.0,5.0,1.0,10.0,40.0,ifelqzj3,baseline,4.0,0.0,1.0,6.0,0.0,0.0,-1.0,0.0,1.0,2.0,3.0,2.0,2.0,4.0,430.0,3.0,
5c408532e1443100010726e2,100.0,3,0.0,78.0,ill,,,,,,1064.0,704.0,1472.0,704.0,78.0,65.0,78.0,0.880796936729369,1.0,0.0,5.0,1.0,50.0,125.0,ifelqzj3,posinfo,38.0,0.0,0.0,8.0,2.0,0.5,1.0,0.0,2.0,6.0,3.0,2.0,1.0,4.0,543.0,7.0,8.0
62e17900c4ff2316a7297ce6,40.0,3,1.0,23.0,ill,,,,,,2657.0,3439.0,2907.0,5981.0,23.0,24.0,81.75,0.880796936729369,1.0,0.0,5.0,1.0,25.0,87.5,ifelqzj3,fullinfo,38.0,0.0,0.0,7.0,3.0,1.0,0.0,1.0,0.0,4.0,3.0,3.0,0.0,3.0,624.5,,
5edeea354d54cb1a825aa8f9,80.0,3,1.0,5.0,ill,,,,,,432.0,243.0,221.0,803.0,5.0,50.0,50.0,0.880796936729369,1.0,0.0,5.0,1.0,25.0,25.0,ifelqzj3,varinfo,45.0,0.0,0.0,8.0,5.0,1.0,1.0,1.0,0.0,7.0,5.0,4.0,0.0,7.0,552.0,5.0,
5b74411d95d7040001fed474,100.0,3,0.0,61.0,ill,,,,,,1457.0,1264.0,3622.0,10411.0,61.0,21.0,67.5,0.880796936729369,1.0,0.0,5.0,1.0,40.0,10.0,ifelqzj3,neginfo,49.0,0.0,1.0,5.0,4.0,0.5,-1.0,0.0,1.0,7.0,6.0,5.0,8.0,6.0,610.0,6.0,5.0
5964e073241f8d0001065056,100.0,3,1.0,4.0,ill,,,,,,1484.0,6341.0,5353.0,6532.0,4.0,55.0,67.0,0.270579518757704,7.0,1.0,7.8809,0.0,25.0,25.0,ifelqzj3,neginfo,65.0,0.0,0.0,9.0,2.0,1.0,1.0,0.0,0.0,2.0,5.0,1.0,0.0,3.0,476.0,3.0,4.0
5ea180ae34f3aa0319313965,40.0,3,1.0,28.0,healthy,,,,,,,1355.0,,,28.0,31.0,65.75,0.270579518757704,7.0,1.0,7.8809,0.0,7.0,43.0,ifelqzj3,posinfo,35.0,0.0,0.0,10.0,6.0,1.5,0.0,1.0,1.0,3.0,4.0,3.0,0.0,1.0,562.0,,
609140cea1442672dd2141d7,60.0,3,0.0,45.0,healthy,,,,442.0,,,,4553.0,1497.0,45.0,30.0,18.25,0.270579518757704,7.0,1.0,7.8809,0.0,25.0,25.0,ifelqzj3,baseline,45.0,1.0,0.0,6.0,2.0,1.0,1.0,0.0,0.0,5.0,6.0,5.0,3.0,7.0,488.0,,4.0
5ed1566237d27008e6239275,60.0,3,1.0,22.0,ill,,,,,,,,,,22.0,25.0,45.0,0.270579518757704,7.0,1.0,7.8809,0.0,0.25,50.375,ifelqzj3,fullinfo,36.0,0.0,0.0,8.0,3.0,2.0,1.0,0.0,3.0,1.0,4.0,0.0,0.0,4.0,453.375,,
55c3b47dfdf99b52bdba86da,100.0,3,0.0,92.0,healthy,,,,,,625.0,85.0,113.0,305.0,92.0,65.0,83.0,0.270579518757704,7.0,1.0,7.8809,0.0,5.0,45.0,ifelqzj3,varinfo,23.0,1.0,0.0,8.0,3.0,1.0,0.0,0.0,0.0,4.0,5.0,3.0,1.0,3.0,512.0,0.0,4.0
56abcb46f209e0000adab961,100.0,3,0.0,97.0,ill,,,,,,5383.0,10100.0,10622.0,3285.0,97.0,75.0,67.75,0.7772997156254003,5.0,0.0,8.0,1.0,10.0,40.0,ifelqzj3,neginfo,62.0,1.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,625.0,8.0,4.0
5bb20c4ce05c350001ef337e,80.0,3,1.0,5.0,ill,,,,,,2668.0,,,,5.0,20.0,61.25,0.7772997156254003,5.0,0.0,8.0,1.0,1.0,49.0,ifelqzj3,fullinfo,67.0,1.0,0.0,10.0,7.0,1.0,-1.0,-1.0,0.0,2.0,3.0,3.0,0.0,1.0,627.0,3.0,3.0
5de57a5b1017854f8a4efca3,100.0,3,0.0,80.0,ill,,,,,4789.0,4269.0,3866.0,5646.0,5925.0,80.0,50.0,80.0,0.7772997156254003,5.0,0.0,8.0,1.0,25.0,87.5,ifelqzj3,baseline,53.0,0.0,1.0,7.0,5.0,1.0,1.0,0.0,3.0,7.0,4.0,6.0,7.0,6.0,650.5,,4.0
6161c4cc2d4f503e8265038e,100.0,3,0.0,94.0,ill,1734.0,2863.0,,420.0,,,,227.0,2035.0,94.0,10.0,50.5,0.7772997156254003,5.0,0.0,8.0,1.0,10.0,65.0,ifelqzj3,varinfo,27.0,1.0,0.0,7.0,2.0,1.0,1.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,439.0,7.0,7.0
60735ba783112811b736c8da,60.0,3,1.0,15.0,healthy,,,,,,,,,,15.0,43.0,56.0,0.7772997156254003,5.0,0.0,8.0,1.0,25.0,87.5,ifelqzj3,posinfo,44.0,1.0,0.0,7.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,754.5,6.0,4.0
60187851316976127d909f30,60.0,3,1.0,11.0,healthy,,,,,,,,,,11.0,30.0,50.0,0.0338952379492888,10.0,1.0,5.0,0.0,15.0,35.0,ifelqzj3,fullinfo,42.0,1.0,0.0,6.0,2.0,1.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,3.0,473.0,9.0,0.0
5ea00d4b1286ee0008405450,60.0,3,0.0,28.0,healthy,6652.0,11631.0,,1504.0,,5483.0,6006.0,11050.0,3110.0,28.0,14.0,20.0,0.0338952379492888,10.0,1.0,5.0,0.0,10.0,40.0,ifelqzj3,neginfo,58.0,1.0,0.0,8.0,3.0,1.5,0.0,1.0,1.0,2.0,5.0,2.0,1.0,3.0,499.0,7.0,5.0
63468bca8b362157c0a33cfd,100.0,3,0.0,91.0,healthy,,,,,,,,,6.0,91.0,29.0,24.5,0.0338952379492888,10.0,1.0,5.0,0.0,30.0,95.0,ifelqzj3,varinfo,26.0,0.0,0.0,8.0,3.0,4.0,1.0,1.0,5.0,6.0,7.0,9.0,5.0,4.0,580.0,,
5e42c26bcea1861491e28258,60.0,3,0.0,27.0,healthy,,,,,,2178.0,2158.0,3987.0,4607.0,27.0,10.0,18.5,0.0338952379492888,10.0,1.0,5.0,0.0,50.0,0.0,ifelqzj3,baseline,50.0,0.0,1.0,7.0,5.0,1.0,1.0,0.0,4.0,6.0,10.0,7.0,2.0,6.0,526.0,4.0,8.0
5dfedfbb557425b599c8c523,80.0,3,0.0,60.0,healthy,,,,,,26827.0,6409.0,5064.0,4762.0,60.0,10.0,13.5,0.0338952379492888,10.0,1.0,5.0,0.0,0.0,50.0,ifelqzj3,posinfo,54.0,1.0,0.0,8.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0,7.0,7.0
617406fbfced12169896d158,20.0,3,0.0,19.0,ill,,,,,,,,,,19.0,15.0,65.0,0.5374298202606297,3.0,1.0,6.0,0.0,25.0,25.0,ifelqzj3,neginfo,57.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,6.0,2.0,3.0,3.0,432.0,7.0,7.0
5c1575e62a407b0001ff2a4c,80.0,3,0.0,77.0,healthy,,,,,,355.0,1750.0,430.0,1456.0,77.0,50.0,66.0,0.5374298202606297,3.0,1.0,6.0,0.0,0.0,50.0,ifelqzj3,varinfo,35.0,0.0,0.0,9.0,3.0,1.0,1.0,0.0,1.0,1.0,3.0,5.0,1.0,2.0,531.0,7.0,5.0
5e9493292ac4bb302de51df1,20.0,3,0.0,19.0,healthy,,,,,,4693.0,2429.0,2773.0,3272.0,19.0,10.0,55.25,0.5374298202606297,3.0,1.0,6.0,0.0,50.0,0.0,ifelqzj3,posinfo,50.0,1.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,4.0,4.0,4.0,557.0,7.0,8.0
5eb05ee34ca8a81042c289ab,20.0,3,1.0,2.0,healthy,478.0,184.0,,1248.0,736.0,1747.0,812.0,1133.0,3168.0,2.0,10.0,45.0,0.5374298202606297,3.0,1.0,6.0,0.0,0.0,50.0,ifelqzj3,baseline,31.0,1.0,0.0,7.0,4.0,2.0,-1.0,0.0,0.0,5.0,3.0,6.0,1.0,3.0,504.0,5.0,0.0
